"name","type","class","exported","generic","args","package","priority","Rversion"
"Melanoma","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Null","closure","function","TRUE","FALSE","(M) ","MASS","recommended","1.8.0"
"OME","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Pima.te","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Pima.tr","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Pima.tr2","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Rabbit","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Rubber","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"SP500","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Shepard","closure","function","TRUE","FALSE","(d, x) ","MASS","recommended","1.8.0"
"Sitka","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Sitka89","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Skye","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"Traffic","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"UScereal","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"UScrime","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"VA","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"abbey","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"accdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"addterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"anorexia","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"area","closure","function","TRUE","FALSE","(f, a, b, ..., fa = f(a, ...), fb = f(b, ...), limit = 10,     eps = 1e-05) ","MASS","recommended","1.8.0"
"as.fractions","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"austres","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"bacteria","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"bandwidth.nrd","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"bcv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.8.0"
"beav1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"beav2","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"biopsy","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"birthwt","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"boxcox","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"cabbages","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"caith","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"cats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"cement","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"chem","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"con2tr","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0"
"contr.sdif","closure","function","TRUE","FALSE","(n, contrasts = TRUE) ","MASS","recommended","1.8.0"
"coop","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"corresp","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"cov.trob","closure","function","TRUE","FALSE","(x, wt = rep(1, n), cor = FALSE, center = TRUE, nu = 5,     maxit = 25, tol = 0.01) ","MASS","recommended","1.8.0"
"cpus","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"crabs","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"deaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"denumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"denumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"dose.p","closure","function","TRUE","FALSE","(obj, cf = 1:2, p = 0.5) ","MASS","recommended","1.8.0"
"drivers","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"dropterm","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"eagles","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"enlist","closure","function","TRUE","FALSE","(vec) ","MASS","recommended","1.8.0"
"epil","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"eqscplot","closure","function","TRUE","FALSE","(x, y, ratio = 1, tol = 0.04, uin, xlim = range(x[is.finite(x)]),     ylim = range(y[is.finite(y)]), xlab, ylab, ...) ","MASS","recommended","1.8.0"
"family.negbin","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"farms","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"fbeta","closure","function","TRUE","FALSE","(x, alpha, beta) ","MASS","recommended","1.8.0"
"fdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"fgl","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"fitdistr","closure","function","TRUE","FALSE","(x, densfun, start, ...) ","MASS","recommended","1.8.0"
"forbes","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"fractions","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"frequency.polygon","closure","function","TRUE","FALSE","(x, nclass = nclass.freq(x), xlab = """", ylab = """", ...) ","MASS","recommended","1.8.0"
"galaxies","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"gamma.dispersion","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"gamma.shape","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"gehan","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"genotype","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"geyser","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"gilgais","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"ginv","closure","function","TRUE","FALSE","(X, tol = sqrt(.Machine$double.eps)) ","MASS","recommended","1.8.0"
"glm.convert","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0"
"glm.nb","closure","function","TRUE","FALSE","(formula = formula(data), data = parent.frame(), weights,     subset, na.action, start = NULL, etastart = NULL, control = glm.control(...),     method = ""glm.fit"", model = TRUE, x = FALSE, y = TRUE, contrasts = NULL,     ..., init.theta, link = log) ","MASS","recommended","1.8.0"
"glmmPQL","closure","function","TRUE","FALSE","(fixed, random, family, data, correlation, weights,     control, niter = 10, verbose = TRUE, ...) ","MASS","recommended","1.8.0"
"hills","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"hist.FD","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.8.0"
"hist.scott","closure","function","TRUE","FALSE","(x, prob = TRUE, xlab = deparse(substitute(x)), ...) ","MASS","recommended","1.8.0"
"housing","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"huber","closure","function","TRUE","FALSE","(y, k = 1.5, tol = 1e-06) ","MASS","recommended","1.8.0"
"hubers","closure","function","TRUE","FALSE","(y, k = 1.5, mu, s, initmu = median(y), tol = 1e-06) ","MASS","recommended","1.8.0"
"immer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"is.fractions","closure","function","TRUE","FALSE","(f) ","MASS","recommended","1.8.0"
"isoMDS","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, maxit = 50, trace = TRUE,     tol = 0.001) ","MASS","recommended","1.8.0"
"kde2d","closure","function","TRUE","FALSE","(x, y, h, n = 25, lims = c(range(x), range(y))) ","MASS","recommended","1.8.0"
"lda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"ldahist","closure","function","TRUE","FALSE","(data, g, nbins = 25, h, x0 = -h/1000, breaks, xlim = range(breaks),     ymax = 0, width, type = c(""histogram"", ""density"", ""both""),     sep = (type != ""density""), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.8.0"
"leuk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"lh","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"lm.gls","closure","function","TRUE","FALSE","(formula, data, W, subset, na.action, inverse = FALSE,     method = ""qr"", model = FALSE, x = FALSE, y = FALSE, contrasts = NULL,     ...) ","MASS","recommended","1.8.0"
"lm.ridge","closure","function","TRUE","FALSE","(formula, data, subset, na.action, lambda = 0, model = FALSE,     x = FALSE, y = FALSE, contrasts = NULL, ...) ","MASS","recommended","1.8.0"
"lmwork","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0"
"loglm","closure","function","TRUE","FALSE","(formula, data = parent.frame(), subset, na.action,     ...) ","MASS","recommended","1.8.0"
"loglm1","closure","function","TRUE","FALSE","(formula, data, ...) ","MASS","recommended","1.8.0"
"logtrans","closure","function","TRUE","FALSE","(object, ...) ","MASS","recommended","1.8.0"
"mammals","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"mca","closure","function","TRUE","FALSE","(df, nf = 2, abbrev = FALSE) ","MASS","recommended","1.8.0"
"mcycle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"mdeaths","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"menarche","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"michelson","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"minn38","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"motors","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"muscle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"mvrnorm","closure","function","TRUE","FALSE","(n = 1, mu, Sigma, tol = 1e-06, empirical = FALSE) ","MASS","recommended","1.8.0"
"nclass.freq","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"neg.bin","closure","function","TRUE","FALSE","(theta = stop(""theta must be given"")) ","MASS","recommended","1.8.0"
"negative.binomial","closure","function","TRUE","FALSE","(theta = stop(""theta must be specified""), link = ""log"") ","MASS","recommended","1.8.0"
"negexp.SSival","closure","function","TRUE","FALSE","(mCall, data, LHS) ","MASS","recommended","1.8.0"
"newcomb","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"nlschools","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"nottem","double","ts","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"npk","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"npr1","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"oats","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"painters","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"parcoord","closure","function","TRUE","FALSE","(x, col = 1, lty = 1, ...) ","MASS","recommended","1.8.0"
"petrol","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"phones","list","list","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"polr","closure","function","TRUE","FALSE","(formula, data = NULL, weights, start, ..., subset,     na.action = na.fail, contrasts = NULL, Hess = FALSE) ","MASS","recommended","1.8.0"
"psi.bisquare","closure","function","TRUE","FALSE","(u, c = 4.685, deriv = 0) ","MASS","recommended","1.8.0"
"psi.hampel","closure","function","TRUE","FALSE","(u, a = 2, b = 4, c = 8, deriv = 0) ","MASS","recommended","1.8.0"
"psi.huber","closure","function","TRUE","FALSE","(u, k = 1.345, deriv = 0) ","MASS","recommended","1.8.0"
"qda","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"quine","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"rational","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"renumerate","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"renumerate.formula","closure","function","TRUE","FALSE","(x) ","MASS","recommended","1.8.0"
"rlm","closure","function","TRUE","FALSE","(x, ...) ","MASS","recommended","1.8.0"
"rms.curv","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0"
"rnegbin","closure","function","TRUE","FALSE","(n, mu = n, theta = stop(""theta must be given"")) ","MASS","recommended","1.8.0"
"road","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"rock","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"rotifer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"sammon","closure","function","TRUE","FALSE","(d, y = cmdscale(d, k), k = 2, niter = 100, trace = TRUE,     magic = 0.2, tol = 1e-04) ","MASS","recommended","1.8.0"
"select","closure","function","TRUE","FALSE","(obj) ","MASS","recommended","1.8.0"
"ships","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"shoes","list","list","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"shrimp","double","numeric","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"shuttle","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"snails","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"stdres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0"
"steam","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"stepAIC","closure","function","TRUE","FALSE","(object, scope, scale = 0, direction = c(""both"", ""backward"",     ""forward""), trace = 1, keep = NULL, steps = 1000, use.start = FALSE,     k = 2, ...) ","MASS","recommended","1.8.0"
"stormer","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"studres","closure","function","TRUE","FALSE","(object) ","MASS","recommended","1.8.0"
"survey","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"synth.te","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"synth.tr","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"theta.md","closure","function","TRUE","FALSE","(y, u, dfr, limit = 20, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.8.0"
"theta.ml","closure","function","TRUE","FALSE","(y, mu, n = length(y), limit = 10, eps = .Machine$double.eps^0.25,     trace = FALSE) ","MASS","recommended","1.8.0"
"theta.mm","closure","function","TRUE","FALSE","(y, u, dfr, limit = 10, eps = .Machine$double.eps^0.25) ","MASS","recommended","1.8.0"
"topo","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"truehist","closure","function","TRUE","FALSE","(data, nbins = ""Scott"", h, x0 = -h/1000, breaks, prob = TRUE,     xlim = range(breaks), ymax = max(est), col = 5, xlab = deparse(substitute(data)),     bty = ""n"", ...) ","MASS","recommended","1.8.0"
"ucv","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax) ","MASS","recommended","1.8.0"
"waders","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"whiteside","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"width.SJ","closure","function","TRUE","FALSE","(x, nb = 1000, lower = 0.1 * hmax, upper = hmax, method = c(""ste"",     ""dpi"")) ","MASS","recommended","1.8.0"
"write.matrix","closure","function","TRUE","FALSE","(x, file = """", sep = "" "", blocksize) ","MASS","recommended","1.8.0"
"wtloss","list","data.frame","TRUE","FALSE","NA","MASS","recommended","1.8.0"
"!","builtin","function","TRUE","NA","","base","base","1.8.0"
"!=","builtin","function","TRUE","NA","","base","base","1.8.0"
"$","special","function","TRUE","NA","","base","base","1.8.0"
"$<-","special","function","TRUE","NA","","base","base","1.8.0"
"$<-.data.frame","closure","function","TRUE","FALSE","(x, i, value) ","base","base","1.8.0"
"%%","builtin","function","TRUE","NA","","base","base","1.8.0"
"%*%","builtin","function","TRUE","NA","","base","base","1.8.0"
"%/%","builtin","function","TRUE","NA","","base","base","1.8.0"
"%in%","closure","function","TRUE","FALSE","(x, table) ","base","base","1.8.0"
"%o%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.8.0"
"%x%","closure","function","TRUE","FALSE","(X, Y) ","base","base","1.8.0"
"&","builtin","function","TRUE","NA","","base","base","1.8.0"
"&&","special","function","TRUE","NA","","base","base","1.8.0"
"(","builtin","function","TRUE","NA","","base","base","1.8.0"
"*","builtin","function","TRUE","NA","","base","base","1.8.0"
"*.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"+","builtin","function","TRUE","NA","","base","base","1.8.0"
"+.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"-","builtin","function","TRUE","NA","","base","base","1.8.0"
"-.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
".Alias","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0"
".AutoloadEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0"
".BaseNamespaceEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0"
".C","builtin","function","TRUE","NA","","base","base","1.8.0"
".Call","builtin","function","TRUE","NA","","base","base","1.8.0"
".Call.graphics","builtin","function","TRUE","NA","","base","base","1.8.0"
".Defunct","closure","function","TRUE","FALSE","() ","base","base","1.8.0"
".Deprecated","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0"
".Device","character","character","TRUE","FALSE","NA","base","base","1.8.0"
".Devices","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.8.0"
".Export","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0"
".External","builtin","function","TRUE","NA","","base","base","1.8.0"
".External.graphics","builtin","function","TRUE","NA","","base","base","1.8.0"
".First.sys","closure","function","TRUE","FALSE","() ","base","base","1.8.0"
".Fortran","builtin","function","TRUE","NA","","base","base","1.8.0"
".GlobalEnv","environment","environment","TRUE","FALSE","NA","base","base","1.8.0"
".Import","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0"
".ImportFrom","closure","function","TRUE","FALSE","(name, ...) ","base","base","1.8.0"
".Internal","special","function","TRUE","NA","","base","base","1.8.0"
".Last.value","character","character","TRUE","FALSE","NA","base","base","1.8.0"
".Library","character","character","TRUE","FALSE","NA","base","base","1.8.0"
".Machine","list","list","TRUE","FALSE","NA","base","base","1.8.0"
".NotYetImplemented","closure","function","TRUE","FALSE","() ","base","base","1.8.0"
".NotYetUsed","closure","function","TRUE","FALSE","(arg, error = TRUE) ","base","base","1.8.0"
".Options","pairlist","pairlist","TRUE","FALSE","NA","base","base","1.8.0"
".Pars","character","character","TRUE","FALSE","NA","base","base","1.8.0"
".Platform","list","list","TRUE","FALSE","NA","base","base","1.8.0"
".PostScript.Options","list","list","TRUE","FALSE","NA","base","base","1.8.0"
".Primitive","builtin","function","TRUE","NA","","base","base","1.8.0"
".S3method","closure","function","TRUE","FALSE","(generic, class, method) ","base","base","1.8.0"
".Script","closure","function","TRUE","FALSE","(interpreter, script, args, ...) ","base","base","1.8.0"
".__S3MethodsTable__.","environment","environment","TRUE","FALSE","NA","base","base","1.8.0"
".cbind.ts","closure","function","TRUE","FALSE","(sers, nmsers, dframe = FALSE, union = TRUE) ","base","base","1.8.0"
".dynLibs","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0"
".find.package","closure","function","TRUE","FALSE","(package, lib.loc = NULL, quiet = FALSE, verbose = getOption(""verbose"")) ","base","base","1.8.0"
".handleSimpleError","closure","function","TRUE","FALSE","(h, msg, call) ","base","base","1.8.0"
".helpForCall","closure","function","TRUE","FALSE","(expr, envir, doEval = TRUE) ","base","base","1.8.0"
".isMethodsDispatchOn","closure","function","TRUE","FALSE","(onOff = NULL) ","base","base","1.8.0"
".leap.seconds","double","POSIXt/POSIXct","TRUE","FALSE","NA","base","base","1.8.0"
".libPaths","closure","function","TRUE","FALSE","(new) ","base","base","1.8.0"
".mergeExportMethods","closure","function","TRUE","FALSE","(new, ns) ","base","base","1.8.0"
".noGenerics","logical","logical","TRUE","FALSE","NA","base","base","1.8.0"
".packages","closure","function","TRUE","FALSE","(all.available = FALSE, lib.loc = NULL) ","base","base","1.8.0"
".path.package","closure","function","TRUE","FALSE","(package = .packages(), quiet = FALSE) ","base","base","1.8.0"
".primTrace","builtin","function","TRUE","NA","","base","base","1.8.0"
".primUntrace","builtin","function","TRUE","NA","","base","base","1.8.0"
".ps.prolog","character","character","TRUE","FALSE","NA","base","base","1.8.0"
".readRDS","closure","function","TRUE","FALSE","(file, refhook = NULL) ","base","base","1.8.0"
".saveRDS","closure","function","TRUE","FALSE","(object, file = """", ascii = FALSE, version = NULL, compress = FALSE,     refhook = NULL) ","base","base","1.8.0"
".signalSimpleWarning","closure","function","TRUE","FALSE","(msg, call) ","base","base","1.8.0"
".subset","builtin","function","TRUE","NA","","base","base","1.8.0"
".subset2","builtin","function","TRUE","NA","","base","base","1.8.0"
".tryHelp","closure","function","TRUE","FALSE","(topic) ","base","base","1.8.0"
"/","builtin","function","TRUE","NA","","base","base","1.8.0"
"/.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
":","builtin","function","TRUE","NA","","base","base","1.8.0"
"::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.8.0"
":::","closure","function","TRUE","FALSE","(pkg, name) ","base","base","1.8.0"
"<","builtin","function","TRUE","NA","","base","base","1.8.0"
"<-","special","function","TRUE","NA","","base","base","1.8.0"
"<<-","special","function","TRUE","NA","","base","base","1.8.0"
"<=","builtin","function","TRUE","NA","","base","base","1.8.0"
"=","special","function","TRUE","NA","","base","base","1.8.0"
"==","builtin","function","TRUE","NA","","base","base","1.8.0"
">","builtin","function","TRUE","NA","","base","base","1.8.0"
">=","builtin","function","TRUE","NA","","base","base","1.8.0"
"?","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"@","special","function","TRUE","NA","","base","base","1.8.0"
"AIC","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0"
"AIC.default","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0"
"AIC.logLik","closure","function","TRUE","FALSE","(object, ..., k = 2) ","base","base","1.8.0"
"Arg","builtin","function","TRUE","NA","","base","base","1.8.0"
"C","closure","function","TRUE","FALSE","(object, contr, how.many, ...) ","base","base","1.8.0"
"CRAN.packages","closure","function","TRUE","FALSE","(CRAN = getOption(""CRAN""), method, contriburl = contrib.url(CRAN)) ","base","base","1.8.0"
"Conj","builtin","function","TRUE","NA","","base","base","1.8.0"
"D","closure","function","TRUE","FALSE","(expr, name) ","base","base","1.8.0"
"F","logical","logical","TRUE","FALSE","NA","base","base","1.8.0"
"GNOME","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.8.0"
"GTK","closure","function","TRUE","FALSE","(display = """", width = 7, height = 7, pointsize = 12) ","base","base","1.8.0"
"Gamma","closure","function","TRUE","FALSE","(link = ""inverse"") ","base","base","1.8.0"
"Hershey","list","list","TRUE","FALSE","NA","base","base","1.8.0"
"I","closure","function","TRUE","FALSE","(x) ","base","base","1.8.0"
"IQR","closure","function","TRUE","FALSE","(x, na.rm = FALSE) ","base","base","1.8.0"
"ISOLatin1","integer","integer","TRUE","FALSE","NA","base","base","1.8.0"
"ISOdate","closure","function","TRUE","FALSE","(year, month, day, hour = 12, min = 0, sec = 0, tz = ""GMT"") ","base","base","1.8.0"
"ISOdatetime","closure","function","TRUE","FALSE","(year, month, day, hour, min, sec, tz = """") ","base","base","1.8.0"
"Im","builtin","function","TRUE","NA","","base","base","1.8.0"
"LETTERS","character","character","TRUE","FALSE","NA","base","base","1.8.0"
"La.chol","closure","function","TRUE","FALSE","(x) ","base","base","1.8.0"
"La.chol2inv","closure","function","TRUE","FALSE","(x, size = ncol(x)) ","base","base","1.8.0"
"La.eigen","closure","function","TRUE","FALSE","(x, symmetric, only.values = FALSE, method = c(""dsyevr"",     ""dsyev"")) ","base","base","1.8.0"
"La.svd","closure","function","TRUE","FALSE","(x, nu = min(n, p), nv = min(n, p), method = c(""dgesdd"",     ""dgesvd"")) ","base","base","1.8.0"
"MacRoman","integer","integer","TRUE","FALSE","NA","base","base","1.8.0"
"Machine","closure","function","TRUE","FALSE","(...) ","base","base","1.8.0"
"Math.POSIXt","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.8.0"
"Math.data.frame","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.8.0"
"Math.difftime","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.8.0"
"Math.factor","closure","function","TRUE","FALSE","(x, ...) ","base","base","1.8.0"
"Mod","builtin","function","TRUE","NA","","base","base","1.8.0"
"NCOL","closure","function","TRUE","FALSE","(x) ","base","base","1.8.0"
"NROW","closure","function","TRUE","FALSE","(x) ","base","base","1.8.0"
"NextMethod","closure","function","TRUE","FALSE","(generic = NULL, object = NULL, ...) ","base","base","1.8.0"
"Ops.POSIXt","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"Ops.data.frame","closure","function","TRUE","FALSE","(e1, e2 = NULL) ","base","base","1.8.0"
"Ops.difftime","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"Ops.factor","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
"Ops.ordered","closure","function","TRUE","FALSE","(e1, e2) ","base","base","1.8.0"
